Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2010 [YR2010],2015 [YR2015],2005 [YR2005],2000 [YR2000],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Iraq,IRQ,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,25.75,..,46.42936,..,..,37.82208,..,..,..
Ireland,IRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.73,..,0.73,5.15,..,..,..,..,..,..,..,..
Ireland,IRL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,13413.42073,10955.42069,9571.10914,4130.56081,..,..,11771.25081,11178.64969,13911.75768,12972.8678,12725.36833,12617.0256
Ireland,IRL,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,93.25,..,..,..,..,..,94.04,..,93.83,96.62
Isle of Man,IMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,2.54,..,2.96,3.77,..,..,..,..,..,..,..,..
Israel,ISR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,12952.48029,17590.92663,8209.32772,8096.77973,..,..,21522.37935,18681.35779,14555.6506,14658.78969,17221.31316,17931.62238
Israel,ISR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.07,..,..
Italy,ITA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.15576,..,..,98.84828,..,..,..
Italy,ITA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,5.61,..,6.85,7,..,..,..,..,..,..,..,..
Italy,ITA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,92490.81932,74787.70674,78727.4559,49082.66543,..,..,79353.5505,71576.566,94331.09868,84652.32,88729.03313,87688.55611
Italy,ITA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,99.08,..,..,..,..,..,99.1,..,98.09,98.97
Jamaica,JAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.1
Jamaica,JAM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,5.71,..,5.44,5.88,..,..,..,..,..,..,..,..
Jamaica,JAM,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,768.77106,758.23276,468.61186,441.1163,812.28104,801.73014,740.47952,754.08689,828.4844,882.92375,925.60339,858.11391
Jamaica,JAM,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,96.87,..,..,..,..,..,96.73526,..,..,..
Japan,JPN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.13,..,0.16,0.17,..,..,..,..,..,..,..,..
Japan,JPN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,190396.28663,..,162204.10025,160410.47533,..,..,156643.99752,139856.57204,207630.42392,227349.26572,227371.30436,185120.50193
Japan,JPN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,92.55104,..,91.13075,..,..,98.22711,..,..,95.90445,97.89032,..,..
Jordan,JOR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,6.98,..,13.16,18.73,..,..,..,..,..,..,..,..
Jordan,JOR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,1344.03803,1281.44366,1336.90282,1377.4169,..,..,..,..
Jordan,JOR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,87.0625,..,..,..,88.81,..,..
Kazakhstan,KAZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,99.78163,..,..,..,..,99.78163,..,..,..,..,..,..
Kazakhstan,KAZ,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.05,..,0.01,1.25,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,5141.82651,1293.00945,595.70122,..,4691.43604,4588.52488,4088.28273,..,..,..,..
Kazakhstan,KAZ,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,99.74896,..,..,..,..,..,..,99.09511,..,..,..
Kenya,KEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,82.22908,..,81.53497,..,..,..,..,..,78.73304
Kenya,KEN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,19.68,..,20.4,23.27,..,..,..,..,..,..,..,..
Kenya,KEN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,2039.22652,3239.13277,1180.69803,668.88187,..,4190.08054,3713.13953,3432.52341,2134.12055,2311.23242,2728.0264,2909.22438
Kenya,KEN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,44.41,..,..,..,..,..,..,..,70.51127
Kiribati,KIR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,7.52296,..,..,..,..,..,..,..,..
Kiribati,KIR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,78.35626,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,3.44,..,5.93,5.93,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,65001.2723,..,..,..,..
"Korea, Rep.",KOR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,94.46901,95.68545,93.27446,..,..,96.05647,96.03595,..,..,95.51317,95.58582,..
Kuwait,KWT,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,6.09,..,6.72,23.2,..,..,..,..,..,..,..,..
Kuwait,KWT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,2816.42348,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.586,..,..,..,..,..,..
Kyrgyz Republic,KGZ,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.76,..,1.29,1.14,..,..,..,..,..,..,..,..
Kyrgyz Republic,KGZ,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,278.97564,399.72325,119.90862,48.05395,..,..,464.19387,448.72064,420.86679,487.73841,497.32958,413.10543
Kyrgyz Republic,KGZ,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.64978,..,95.86388
Lao PDR,LAO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,84.66104,72.70226,69.58312,..,..,..,..,58.28794,..,..,..
Lao PDR,LAO,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,31.19,..,33.53,36.28,..,..,..,..,..,..,..,..
Lao PDR,LAO,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,121.87022,..,66.03876,26.03189,..,..,..,..,149.43904,185.63217,386.18946,389.80239
Lao PDR,LAO,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,27.91,..,..,52.56556,..,..,38.14216,..,..
Late-demographic dividend,LTE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,94.60775,95.67826,92.87257,91.18414,96.34008,96.15606,96.01104,95.8756,95.12832,95.3002,95.3657,95.53117
Late-demographic dividend,LTE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,91.64586,93.13275,90.46388,89.03315,94.29451,93.86866,93.70875,93.59496,92.23796,92.46116,92.50706,92.94821
Latin America & Caribbean,LCN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,91.39029,92.9518,90.17938,88.68909,94.17028,93.72753,93.57028,93.42559,92.014,92.23849,92.31038,92.76419
Latin America & Caribbean (excluding high income),LAC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,91.45825,92.9958,90.22467,88.73614,94.19449,93.75613,93.59078,93.47264,92.06757,92.29744,92.34657,92.80142
Latin America & the Caribbean (IDA & IBRD countries),TLA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,99.74657,..,99.88931,..,..,99.8959,..,..,..
Latvia,LVA,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0.3,..,0.23,0.65,..,..,..,..,..,..,..,..
Latvia,LVA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,1207.50325,1439.59831,..,419.77138,..,..,1331.14018,1307.10655,1405.44125,1854.72582,2113.14795,1655.40914
Latvia,LVA,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,57.21,..,..,..,..,..,96.49,..,98.2,98.77
Least developed countries: UN classification,LDC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,56.6508,60.87612,54.78102,51.64733,64.8578,64.27588,63.68294,62.89241,56.76771,57.50632,58.87499,59.62564
Least developed countries: UN classification,LDC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,95.06944,..,..,..,..,..,..
Lebanon,LBN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,620.21957,..,568.86103,..,..,..,..,..,659.80199,945.93294,1141.04531,..
Lebanon,LBN,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,86.25443,..,..,..,..,..,..,..,76.6352
Lesotho,LSO,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,12.39,..,11.56,16.17,..,..,..,..,..,..,..,..
Lesotho,LSO,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,182.55233,92.11278,..,168.01397,172.43841,..,..,..,..,..
Lesotho,LSO,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,22.58433,..,..,44.32893,..,..,..,..,..,26.55557
Liberia,LBR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,48.30136,..,..,..,..,..
Liberia,LBR,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,47.26,..,53.57,58.02,..,..,..,..,..,..,..,..
Liberia,LBR,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,84.9,90.51,..,..,42.61528,47.2,69.9
Liberia,LBR,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.54358,..
Libya,LBY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,22.1,..,24.19,26.61,..,..,..,..,..,..,..,..
Libya,LBY,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,146.71607,..,..,..
Liechtenstein,LIE,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8156,..,..,..
Lithuania,LTU,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,0,..,0.46,2.98,..,..,..,..,..,..,..,..
Lithuania,LTU,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,1967.54521,1750.85378,1273.14956,..,..,..,1820.65971,1722.57576,2228.54728,2043.25975,2140.74773,2179.3342
Lithuania,LTU,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,98.97,..,..,..,..,..,98.23,..,98.49,98.4
Low & middle income,LMY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,81.40623,83.1472,79.26995,77.31916,84.29309,84.00709,83.97684,83.68802,81.67245,82.2067,82.45152,82.93346
Low & middle income,LMY,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,54.25216,58.58002,53.38972,50.64359,60.95805,60.49671,60.10515,59.28539,56.16062,56.63294,57.62022,58.02705
Low income,LIC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,70.50018,73.63827,66.75081,64.11307,75.96757,75.43163,75.00414,74.35329,70.71012,71.58627,72.10707,72.86358
Lower middle income,LMC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,4.64,..,5.17,5.55,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,2262.54133,..,..,..,..,2291.03007,..,..,2318.35908,..,2649.37266
Luxembourg,LUX,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,90.32,..,..,..,..,..,90.97,..,90.86,90.46
"Macao SAR, China",MAC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,96.53849,95.64004,..,..,..
"Macao SAR, China",MAC,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,3.46,..,4.83,6.2,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,739.50988,1352.55084,276.99068,224.52311,..,1508.58709,1365.14699,1396.97814,985.72996,1436.11922,1056.74499,1124.70505
"Macao SAR, China",MAC,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,58.93594,70.68617,..,74.80432,..,..,..,71.57262,..,..
Madagascar,MDG,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,250.25287,193.92062,112.89282,..,391.4274,..,318.39514,275.12774,271.02552,220.75969,298.20055
Madagascar,MDG,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,26.50079,..,..,..,..,..,..
Malawi,MWI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,61.30972,62.14354,..,..,..,..,..,..,..,..,..,65.14537
Malawi,MWI,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,18.02,..,24.44,35.41,..,..,..,..,..,..,..,..
Malawi,MWI,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,219.15382,339.20153,..,93.19975,..,297.19043,219.02354,302.63626,289.0079,..,326.51294,267.10493
Malawi,MWI,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,25.7515,..,..,15.95,..,..,..,21.80753,..,..,..,21.77
Malaysia,MYS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,93.11789,..,..,88.68776,..,94.85441,95.08265,94.88058,..,..,..,..
Malaysia,MYS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,6.88,..,9.26,11.69,..,..,..,..,..,..,..,..
Malaysia,MYS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,12665.27401,14750.93764,..,5600.75482,15183.21461,16069.00368,14919.49014,14315.40268,17170.78904,18045.99561,17719.48204,17621.94915
Malaysia,MYS,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,97.73495,..,..,..,98.61012
Maldives,MDV,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,19.52,..,25.46,32.87,..,..,..,..,..,..,..,..
Maldives,MDV,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,106.56738,179.44025,58.36406,..,..,..,..,179.53189,97.28537,108.53107,125.21431,128.31513
Maldives,MDV,"Completion rate, lower secondary education, both sexes (%)",UIS.CR.2,..,..,..,..,..,..,..,..,..,..,..,90.59792,..,..,..,..,..
