Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Slovak Republic,SVK,Income share held by lowest 20%,SI.DST.FRST.20,8.4,8.5,8.7,9.4,8.8,9.5,9.1,9.1,..,..
Slovenia,SVN,Income share held by highest 10%,SI.DST.10TH.10,21.2,21,20.6,20.4,21,20.7,20.5,20.6,..,..
Slovenia,SVN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,9.4,9.5,8.8,7.8,6.8,6.9,7,6.7,..,..
Slovenia,SVN,Gini index,SI.POV.GINI,25.7,25.4,24.8,24.2,24.6,24.4,24,24.3,..,..
Slovenia,SVN,Income share held by lowest 20%,SI.DST.FRST.20,9.4,9.6,9.7,10,10.1,10.1,10.3,10.2,..,..
Solomon Islands,SLB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Income share held by highest 10%,SI.DST.10TH.10,50.5,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,38.6,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Gini index,SI.POV.GINI,63,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Income share held by lowest 20%,SI.DST.FRST.20,2.4,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Income share held by highest 10%,SI.DST.10TH.10,..,..,33,..,..,..,..,..,..,..
South Sudan,SSD,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,67.3,..,..,..,..,..,..,..
South Sudan,SSD,Gini index,SI.POV.GINI,..,..,44.1,..,..,..,..,..,..,..
South Sudan,SSD,Income share held by lowest 20%,SI.DST.FRST.20,..,..,4.9,..,..,..,..,..,..,..
Spain,ESP,Income share held by highest 10%,SI.DST.10TH.10,26,26.2,25.8,25.4,25.3,24.9,25,24.7,..,..
Spain,ESP,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,19.5,19,18.7,17.9,17.5,17.5,17.9,16.9,..,..
Spain,ESP,Gini index,SI.POV.GINI,36.1,36.2,35.8,34.7,34.7,34.3,34.9,33.9,..,..
Spain,ESP,Income share held by lowest 20%,SI.DST.FRST.20,5.7,5.8,5.8,6.2,6.2,6.2,6,6.4,..,..
Sri Lanka,LKA,Income share held by highest 10%,SI.DST.10TH.10,..,..,32.6,..,..,30.8,..,..,..,..
Sri Lanka,LKA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,23.9,..,..,23,..,..,..,..
Sri Lanka,LKA,Gini index,SI.POV.GINI,..,..,39.3,..,..,37.7,..,..,..,..
Sri Lanka,LKA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7.1,..,..,7.4,..,..,..,..
St. Kitts and Nevis,KNA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Income share held by highest 10%,SI.DST.10TH.10,..,34.1,..,..,..,..,..,..,..,..
St. Lucia,LCA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,19.4,..,..,..,..,..,..,..,..
St. Lucia,LCA,Gini index,SI.POV.GINI,..,43.7,..,..,..,..,..,..,..,..
St. Lucia,LCA,Income share held by lowest 20%,SI.DST.FRST.20,..,5.5,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Income share held by highest 10%,SI.DST.10TH.10,27.8,..,..,..,..,..,..,..,..,..
Sudan,SDN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,35.9,..,..,..,..,..,..,..,..,..
Sudan,SDN,Gini index,SI.POV.GINI,34.2,..,..,..,..,..,..,..,..,..
Sudan,SDN,Income share held by lowest 20%,SI.DST.FRST.20,7.8,..,..,..,..,..,..,..,..,..
Suriname,SUR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,30.1,..
Suriname,SUR,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,21.7,..
Suriname,SUR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,39.2,..
Suriname,SUR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,5.9,..
Sweden,SWE,Income share held by highest 10%,SI.DST.10TH.10,22.2,22.9,23.3,22.3,22.9,22.7,22.4,22.7,..,..
Sweden,SWE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,10.5,10.9,11.5,11,11.7,11.4,11,12.1,..,..
Sweden,SWE,Gini index,SI.POV.GINI,28.4,29.2,29.6,28.8,30,29.3,28.9,29.8,..,..
Sweden,SWE,Income share held by lowest 20%,SI.DST.FRST.20,8.4,8.2,8.1,8.3,7.8,8.1,8.2,7.8,..,..
Switzerland,CHE,Income share held by highest 10%,SI.DST.10TH.10,25.5,25.2,25.8,25.5,25.8,26.6,26.4,..,..,..
Switzerland,CHE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,11.6,12.2,12.2,11.9,12.5,12.1,11.7,..,..,..
Switzerland,CHE,Gini index,SI.POV.GINI,32.5,32.3,33,32.7,33.1,34,33.7,..,..,..
Switzerland,CHE,Income share held by lowest 20%,SI.DST.FRST.20,7.8,7.8,7.7,7.7,7.5,7.4,7.5,..,..,..
Syrian Arab Republic,SYR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,21.1,..
Syrian Arab Republic,SYR,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,39.9,..
Syrian Arab Republic,SYR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,26.6,..
Syrian Arab Republic,SYR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,9.2,..
Tajikistan,TJK,Income share held by highest 10%,SI.DST.10TH.10,..,26.4,..,..,..,..,..,..,..,..
Tajikistan,TJK,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,28.3,..,..,..,..,..,..,..,..
Tajikistan,TJK,Gini index,SI.POV.GINI,..,34,..,..,..,..,..,..,..,..
Tajikistan,TJK,Income share held by lowest 20%,SI.DST.FRST.20,..,7.4,..,..,..,..,..,..,..,..
Tanzania,TZA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,33.1,..,..,..,..,..
Tanzania,TZA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,49.6,..,..,..,..,..
Tanzania,TZA,Gini index,SI.POV.GINI,..,..,..,..,40.5,..,..,..,..,..
Tanzania,TZA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,6.9,..,..,..,..,..
Thailand,THA,Income share held by highest 10%,SI.DST.10TH.10,28.7,28.4,28.9,28.3,28.1,27.2,27,27.1,..,..
Thailand,THA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,19.5,18,18.6,18.7,18.9,16.9,18,17.1,..,..
Thailand,THA,Gini index,SI.POV.GINI,37,36,36.9,36.4,36.4,34.9,35,34.9,..,..
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,7.1,7.5,7.3,7.3,7.2,7.7,7.5,7.6,..,..
Timor-Leste,TLS,Income share held by highest 10%,SI.DST.10TH.10,24,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,40.3,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Gini index,SI.POV.GINI,28.7,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Income share held by lowest 20%,SI.DST.FRST.20,9.4,..,..,..,..,..,..,..,..,..
Togo,TGO,Income share held by highest 10%,SI.DST.10TH.10,..,31.5,..,..,33,..,..,29.6,..,..
Togo,TGO,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,54.7,..,..,41.3,..,..,40.5,..,..
Togo,TGO,Gini index,SI.POV.GINI,..,43,..,..,42.5,..,..,37.9,..,..
Togo,TGO,Income share held by lowest 20%,SI.DST.FRST.20,..,5.1,..,..,5.8,..,..,6.8,..,..
Tonga,TON,Income share held by highest 10%,SI.DST.10TH.10,..,26.8,..,..,..,..,..,22,..,..
Tonga,TON,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,23.6,..,..,..,..,..,15.1,..,..
Tonga,TON,Gini index,SI.POV.GINI,..,33.5,..,..,..,..,..,27.1,..,..
Tonga,TON,Income share held by lowest 20%,SI.DST.FRST.20,..,7.7,..,..,..,..,..,9.3,..,..
Trinidad and Tobago,TTO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Income share held by highest 10%,SI.DST.10TH.10,..,25.6,..,..,..,..,..,27,..,..
Tunisia,TUN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,17.9,..,..,..,..,..,17.7,..,..
Tunisia,TUN,Gini index,SI.POV.GINI,..,32.8,..,..,..,..,..,33.7,..,..
Tunisia,TUN,Income share held by lowest 20%,SI.DST.FRST.20,..,7.8,..,..,..,..,..,7.7,..,..
Turkiye,TUR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,34,32.6,33.9,33,34.7,..,..
Turkiye,TUR,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,22.1,21.7,22.1,21.7,22.1,..,..
Turkiye,TUR,Gini index,SI.POV.GINI,..,..,..,43.5,42.4,43.8,43,44.4,..,..
Turkiye,TUR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,5.4,5.4,5.2,5.3,5.2,..,..
Turkmenistan,TKM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Income share held by highest 10%,SI.DST.10TH.10,..,..,34.2,..,..,34.5,..,..,..,..
Uganda,UGA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,48.6,..,..,48,..,..,..,..
Uganda,UGA,Gini index,SI.POV.GINI,..,..,42.8,..,..,42.7,..,..,..,..
Uganda,UGA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,6.1,..,..,6.1,..,..,..,..
Ukraine,UKR,Income share held by highest 10%,SI.DST.10TH.10,20.6,21.6,21.2,21.7,22,22.3,21.7,..,..,..
Ukraine,UKR,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,9.5,11.3,12.1,11.1,11.4,11.2,10.1,..,..,..
Ukraine,UKR,Gini index,SI.POV.GINI,24,25.5,25,26,26.1,26.6,25.6,..,..,..
Ukraine,UKR,Income share held by lowest 20%,SI.DST.FRST.20,10.5,10,10.1,9.8,9.9,9.7,10,..,..,..
United Arab Emirates,ARE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,20.5,..,..,..,..,..
United Arab Emirates,ARE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,12.1,..,..,..,..,..
United Arab Emirates,ARE,Gini index,SI.POV.GINI,..,..,..,..,26.4,..,..,..,..,..
United Arab Emirates,ARE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,8.2,..,..,..,..,..
United Kingdom,GBR,Income share held by highest 10%,SI.DST.10TH.10,25.2,25.3,25.1,24.5,25.4,24.7,24.6,24.6,..,..
United Kingdom,GBR,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,13.7,14,14,14.2,14.5,14.5,13.2,13.2,..,..
United Kingdom,GBR,Gini index,SI.POV.GINI,33.1,33.3,33.1,32.6,33.7,32.8,32.6,32.4,..,..
United Kingdom,GBR,Income share held by lowest 20%,SI.DST.FRST.20,7.7,7.6,7.6,7.6,7.4,7.5,7.7,7.7,..,..
United States,USA,Income share held by highest 10%,SI.DST.10TH.10,30.2,30.1,30,29.8,30.3,30.3,29.1,29.7,30.2,..
United States,USA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,18.7,18.7,19.2,19.7,19.5,19.5,18.2,16.7,19.2,..
United States,USA,Gini index,SI.POV.GINI,41.5,41.2,41.1,41.2,41.4,41.5,39.7,39.7,41.3,..
United States,USA,Income share held by lowest 20%,SI.DST.FRST.20,5.3,5.4,5.3,5.3,5.3,5.2,5.7,6.1,5.2,..
Uruguay,URY,Income share held by highest 10%,SI.DST.10TH.10,29.8,29.8,29.6,29.6,29.7,29.7,29.9,30.8,30.5,..
Uruguay,URY,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,21.3,21.7,21.1,20.5,20.6,21,22,21.6,21.7,..
Uruguay,URY,Gini index,SI.POV.GINI,40.1,40.1,39.7,39.5,39.7,39.7,40.2,40.8,40.6,..
Uruguay,URY,Income share held by lowest 20%,SI.DST.FRST.20,5.6,5.6,5.7,5.9,5.9,5.8,5.7,5.7,5.6,..
Uzbekistan,UZB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,23.2,..
Uzbekistan,UZB,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,18.9,..
Uzbekistan,UZB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,31.2,..
Uzbekistan,UZB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,7.2,..
Vanuatu,VUT,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,24.7,..,..,..,..
Vanuatu,VUT,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,32.3,..,..,..,..
Vanuatu,VUT,Gini index,SI.POV.GINI,..,..,..,..,..,32.3,..,..,..,..
Vanuatu,VUT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,7.6,..,..,..,..
"Venezuela, RB",VEN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,Income share held by highest 10%,SI.DST.10TH.10,26.8,..,27.1,..,27.5,..,28.5,..,28.1,..
Viet Nam,VNM,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,22.6,..,21.4,..,20.7,..,20.2,..,19.9,..
Viet Nam,VNM,Gini index,SI.POV.GINI,34.8,..,35.3,..,35.7,..,36.8,..,36.1,..
Viet Nam,VNM,Income share held by lowest 20%,SI.DST.FRST.20,7.1,..,6.9,..,6.7,..,6.6,..,6.8,..
Virgin Islands (U.S.),VIR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Income share held by highest 10%,SI.DST.10TH.10,..,..,25.2,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,20.6,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Gini index,SI.POV.GINI,..,..,33.7,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7.3,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Income share held by highest 10%,SI.DST.10TH.10,29.4,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,37.1,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Gini index,SI.POV.GINI,36.7,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Income share held by lowest 20%,SI.DST.FRST.20,7.3,..,..,..,..,..,..,..,..,..
Zambia,ZMB,Income share held by highest 10%,SI.DST.10TH.10,..,43.4,..,..,..,..,..,..,39.1,..
Zambia,ZMB,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,60.8,..,..,..,..,..,..,64.3,..
Zambia,ZMB,Gini index,SI.POV.GINI,..,55.8,..,..,..,..,..,..,51.5,..
Zambia,ZMB,Income share held by lowest 20%,SI.DST.FRST.20,..,3.1,..,..,..,..,..,..,3.9,..
Zimbabwe,ZWE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,34.8,..,..,..,..,..,..
Zimbabwe,ZWE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,44,..,46.7,..,..,..,..
Zimbabwe,ZWE,Gini index,SI.POV.GINI,..,..,..,44.3,..,50.3,..,..,..,..
Zimbabwe,ZWE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,6,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Africa Western and Central,AFW,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,27.5,26.2,25.5,24.9,24,23,22.2,20.9,20.6,..
East Asia & Pacific,EAS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,17.5,16.9,17,16.6,15.9,15.9,15.5,15.6,15.5,..
Europe & Central Asia,ECS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Poverty headcount ratio at societal poverty line (% of population),SI.POV.SOPO,41.2,42.2,42.6,42.5,42.4,..,..,..,..,..
Fragile and conflict affected situations,FCS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
